Date,Close,Close_Ema_21
1974-05-24,-0.9033448202575695,-0.9024898936634507
1974-05-28,-0.9036408994911725,-0.9025461471610745
1974-05-29,-0.9036594063854463,-0.902598971835514
1974-05-30,-0.9035668806150151,-0.9026385694033545
1974-05-31,-0.903418840376718,-0.9026610875012949
1974-06-03,-0.9030117210204635,-0.9026444885569004
1974-06-04,-0.9029562077955887,-0.9026243438930931
1974-06-05,-0.9029191964930233,-0.9026026605264282
1974-06-06,-0.9026046041501911,-0.9025543034090404
1974-06-07,-0.9026416104807921,-0.9025137119764457
1974-06-10,-0.9026046041501911,-0.9024734410908745
1974-06-11,-0.9027156380578871,-0.9024469413026934
1974-06-12,-0.9027341424661787,-0.9024245354909511
1974-06-13,-0.9030302304007194,-0.902431126632274
1974-06-14,-0.9031782693960254,-0.9024505981567569
1974-06-17,-0.9034003347254353,-0.902488519531877
1974-06-18,-0.9034003347254353,-0.902522993509259
1974-06-19,-0.9035853775653602,-0.9025711824233764
1974-06-20,-0.9035853775653602,-0.9026149905271195
1974-06-21,-0.903677912036729,-0.9026632417317021
1974-06-24,-0.9037519315343819,-0.9027138462520539
1974-06-25,-0.9035853775653602,-0.9027446849168262
1974-06-26,-0.9036594063854463,-0.9027794607043792
1974-06-27,-0.9037149208533122,-0.9028161298842373
1974-06-28,-0.9037704384286557,-0.9028545206127765
1974-07-01,-0.9037334283690814,-0.9028860513523335
1974-07-02,-0.9037519315343819,-0.9029164004526278
1974-07-03,-0.9037334283690814,-0.9029423057521982
1974-07-05,-0.9037334283690814,-0.902965856024535
1974-07-08,-0.9039924969216147,-0.9030108546525131
1974-07-09,-0.9040295113316578,-0.9030551328150095
1974-07-10,-0.9040850264210192,-0.9031004405741334
1974-07-11,-0.9040480132539672,-0.9031382592403637
1974-07-12,-0.9037519315343819,-0.9031456803508371
1974-07-15,-0.9037334283690814,-0.9031507420232977
1974-07-16,-0.9037149208533122,-0.9031536583559815
1974-07-17,-0.9035668806150151,-0.9031428298765066
1974-07-18,-0.9035483724777502,-0.9031313005599322
1974-07-19,-0.9036038931605715,-0.9031258747564814
1974-07-22,-0.9032337813779091,-0.90308724196176
1974-07-23,-0.9029376946863594,-0.903025161291377
1974-07-24,-0.9027526443884881,-0.9029518747045446
1974-07-25,-0.9027526443884881,-0.902885250534697
1974-07-26,-0.9029562077955887,-0.9028432184183628
1974-07-29,-0.9029747097178981,-0.9028066920819402
1974-07-30,-0.9030487310800377,-0.9027802262802384
1974-07-31,-0.9030672367313204,-0.9027578514784748
1974-08-01,-0.9029747097178981,-0.9027290857729511
1974-08-02,-0.902863675810202,-0.902692825023773
1974-08-05,-0.9026971336495956,-0.9026446963369064
1974-08-06,-0.9025654611179139,-0.902588953643248
1974-08-07,-0.9023397513386409,-0.9025177266353652
1974-08-08,-0.9026218916702098,-0.9024786648827533
1974-08-09,-0.9027535517719807,-0.902455142408726
1974-08-12,-0.9028287912653842,-0.9024406092161242
1974-08-13,-0.9029228334849398,-0.9024359601654365
1974-08-14,-0.9031297368090874,-0.9024505731801201
1974-08-15,-0.9032990160360644,-0.9024792713298468
1974-08-16,-0.9034494950228715,-0.9025190623062622
1974-08-19,-0.9036187817077951,-0.9025706501911862
1974-08-20,-0.9035435409714004,-0.9026106972805146
1974-08-21,-0.9038632954562112,-0.9026762187261342
1974-08-22,-0.9038821025328322,-0.9027374961407174
1974-08-23,-0.9038256744665184,-0.9027880648667004
1974-08-26,-0.9037880646637453,-0.9028306119038648
1974-08-27,-0.9038632954562112,-0.902876141110998
1974-08-28,-0.903900922039364,-0.9029209573591367
1974-08-29,-0.9042018607466162,-0.9029891011473978
1974-08-30,-0.9040325690897284,-0.9030356353230976
1974-09-03,-0.9044275699043937,-0.9031139056171477
1974-09-04,-0.9047661376807808,-0.903215888460614
1974-09-05,-0.9044651877866089,-0.9032811973733773
1974-09-06,-0.9042582863269478,-0.9033217298576226
1974-09-09,-0.9045780482697052,-0.9033876932504264
1974-09-10,-0.9045028093977973,-0.9034408091530512
1974-09-11,-0.9044839961062209,-0.9034873833073378
1974-09-12,-0.9044839961062209,-0.9035297234475982
1974-09-13,-0.9045028093977973,-0.9035699275141166
1974-09-16,-0.9042771014830109,-0.9035859250034366
1974-09-17,-0.9042771014830109,-0.9036004681755457
1974-09-18,-0.9042394761428493,-0.9036102632944434
1974-09-19,-0.9039761491028566,-0.9035951909051684
1974-09-20,-0.9043335239558647,-0.9036140292278136
1974-09-23,-0.9045968541033351,-0.9036551323014402
1974-09-24,-0.9048225657470946,-0.9037130507336089
1974-09-25,-0.904897801511525,-0.903772554388919
1974-09-26,-0.9051235088048157,-0.9038472002264897
1974-09-27,-0.9051799368711295,-0.9039201980933739
1974-09-30,-0.9053115963514048,-0.9039985479441167
1974-10-01,-0.9053680275251963,-0.9040749133786519
1974-10-02,-0.9056877789025294,-0.9041734512187833
1974-10-03,-0.9058946865771458,-0.9042818708939767
1974-10-04,-0.9057630190174285,-0.9043684453458185
1974-10-07,-0.9052175603468046,-0.9043974830696503
1974-10-08,-0.905048273661881,-0.9044084667304058
1974-10-09,-0.9045216214463825,-0.9043704979606796
1974-10-10,-0.9045028093977973,-0.9043342679805542
1974-10-11,-0.9043147187437305,-0.904284205183914
1974-10-14,-0.9042206740381926,-0.9042301303816587
1974-10-15,-0.9042206740381926,-0.9041809714705175
1974-10-16,-0.9043899545081607,-0.904151695255401
1974-10-17,-0.9042394761428493,-0.9041113788215844
1974-10-18,-0.9040325690897284,-0.9040558877541764
1974-10-21,-0.9038632954562112,-0.903990028247645
1974-10-22,-0.9037880646637453,-0.9039233058865418
1974-10-23,-0.9041078048541586,-0.90389176289384
1974-10-24,-0.9042582863269478,-0.9038767894216797
1974-10-25,-0.9042394761428493,-0.9038614644272925
1974-10-28,-0.9042394761428493,-0.9038475326142131
1974-10-29,-0.9038256744665184,-0.9037971889335146
1974-10-30,-0.903637581947965,-0.9037342953302204
1974-10-31,-0.9038444921085635,-0.9036959593741131
1974-11-01,-0.9037880646637453,-0.9036559705469672
1974-11-04,-0.9037033871390286,-0.9036119068203041
1974-11-05,-0.9035879406129786,-0.9035613369915819
1974-11-06,-0.9035302148639716,-0.903510108245961
1974-11-07,-0.903549457608968,-0.9034652887925043
1974-11-08,-0.9035686928960179,-0.9034262952892105
1974-11-11,-0.9035686928960179,-0.9033908466498523
1974-11-12,-0.9036264236169894,-0.9033638772408458
1974-11-13,-0.9040112636010253,-0.9033744009075693
1974-11-14,-0.903876561900068,-0.903371702716658
1974-11-15,-0.9041459659234782,-0.9033937801937388
1974-11-18,-0.9045308077720008,-0.9034488921084928
1974-11-19,-0.9047809572419991,-0.9035217710184097
1974-11-20,-0.9049926230864913,-0.9036072976449374
1974-11-21,-0.9050888330825003,-0.9036938094514176
1974-11-22,-0.9049926230864913,-0.9037636962203992
1974-11-25,-0.9049348954729975,-0.9038219733029214
1974-11-26,-0.9048964118474913,-0.903871448371677
1974-11-27,-0.9046847422740258,-0.9038971522953126
1974-11-29,-0.9044923179315391,-0.903902998446852
1974-12-02,-0.9046655076084714,-0.9039240827840314
1974-12-03,-0.9046847422740258,-0.9039450017610895
1974-12-04,-0.9046847422740258,-0.9039640190129605
1974-12-05,-0.9047809572419991,-0.9039900682042893
1974-12-06,-0.9049733778555127,-0.9040312699995428
1974-12-09,-0.9050118639670012,-0.9040722305005786
1974-12-10,-0.9047809572419991,-0.9040884422839423
1974-12-11,-0.9046655076084714,-0.904092668090477
1974-12-12,-0.9047232290070099,-0.9041017655107081
1974-12-13,-0.9045308077720008,-0.9040925151239194
1974-12-16,-0.904607778130491,-0.9040911141586805
1974-12-17,-0.904376870162498,-0.9040688154049782
1974-12-18,-0.9044538386565016,-0.9040555521182302
1974-12-19,-0.9044923179315391,-0.9040469982858679
1974-12-20,-0.9046462555410418,-0.9040532387462727
1974-12-23,-0.9047232290070099,-0.9040659206523405
1974-12-24,-0.9045500523814839,-0.9040616811922807
1974-12-26,-0.9043961110430078,-0.9040438101264986
1974-12-27,-0.9043961110430078,-0.9040275637030605
1974-12-30,-0.9044345983974873,-0.9040162986639199
1974-12-31,-0.9042036873220166,-0.9039850322873582
1975-01-02,-0.9039535390950093,-0.9039338312526138
1975-01-03,-0.9037995934060644,-0.9038732674500809
1975-01-06,-0.9039535390950093,-0.9038322268550891
1975-01-07,-0.9038573290990003,-0.9037861568954596
1975-01-08,-0.903915055469503,-0.9037495313446234
1975-01-09,-0.9037995934060644,-0.9037057220791805
1975-01-10,-0.9035302148639716,-0.9036413674165052
1975-01-13,-0.9035879406129786,-0.9035881193517646
1975-01-14,-0.9035686928960179,-0.9035379594339925
1975-01-15,-0.903510970875984,-0.9034871036742286
1975-01-16,-0.9036264236169894,-0.9034513836266425
1975-01-17,-0.9038188460949895,-0.9034364317381062
1975-01-20,-0.9037033871390286,-0.903412326084976
1975-01-21,-0.903780357497519,-0.9033974203321538
1975-01-22,-0.9036649128359555,-0.9033733579221471
1975-01-23,-0.9035686928960179,-0.9033427217707038
1975-01-24,-0.9034340085969358,-0.9033026071477919
1975-01-27,-0.9030491549399979,-0.9032310967525309
1975-01-28,-0.9029721864459943,-0.9031590789947666
1975-01-29,-0.9027605274379531,-0.90307433585632
1975-01-30,-0.9029914316769729,-0.9030183214489513
1975-01-31,-0.9028952241669461,-0.9029586391589747
1975-02-03,-0.9027220431909513,-0.9028886136700186
1975-02-04,-0.9024911265220207,-0.902803928193407
1975-02-05,-0.9026085245440751,-0.9027376309838603
1975-02-06,-0.9026867795338523,-0.9026844862417815
1975-02-07,-0.9026867795338523,-0.9026361728398917
1975-02-10,-0.9027063491855043,-0.9025940334651543
1975-02-11,-0.9027650357666207,-0.9025610686045559
1975-02-12,-0.9028237397496122,-0.9025364457958712
1975-02-13,-0.9026085245440751,-0.9024944651679185
1975-02-14,-0.9026280879807717,-0.9024580822944986
1975-02-18,-0.9025498230470658,-0.9024178806011706
1975-02-19,-0.9023737396868861,-0.9023653004711527
1975-02-20,-0.9019824411211692,-0.9022818709604502
1975-02-21,-0.9020606985969286,-0.9022131516254984
1975-02-24,-0.9022172172774207,-0.9021649311919089
1975-02-25,-0.9022954797251445,-0.9021282205615961
1975-02-26,-0.9021389622876435,-0.9020805956853974
1975-02-27,-0.9020998316852771,-0.9020337373362405
1975-02-28,-0.902041133917241,-0.9019857941565003
1975-03-03,-0.9019433067898296,-0.9019333018731601
1975-03-04,-0.9019041811594276,-0.9018820190611383
1975-03-05,-0.9023737396868861,-0.901878153616578
1975-03-06,-0.90227591877443,-0.9018657325674813
1975-03-07,-0.9022172172774207,-0.9018490956846206
1975-03-10,-0.9020998316852771,-0.9018232827900797
1975-03-11,-0.9020020058008569,-0.9017909090610096
1975-03-12,-0.9021389622876435,-0.9017739488666824
1975-03-13,-0.9022563503657692,-0.9017692191901391
1975-03-14,-0.9022367881720638,-0.9017631382635604
1975-03-17,-0.9023541787361716,-0.9017682990567839
1975-03-18,-0.9027259126222008,-0.9018068386325022
1975-03-19,-0.902882432545684,-0.9018561264127016
1975-03-20,-0.9027454773018885,-0.9018884631303259
1975-03-21,-0.9027259126222008,-0.9019160786993586
1975-03-24,-0.9030389537121583,-0.9019696874798424
1975-03-25,-0.9029606912644345,-0.9020112966073317
1975-03-26,-0.9025693889697445,-0.9020134933548243
1975-03-27,-0.9026280879807717,-0.9020208351916855
1975-03-31,-0.9023693469563895,-0.902003950122168
1975-04-01,-0.9023693469563895,-0.9019886000589703
1975-04-02,-0.9024688595797129,-0.9019837065020937
1975-04-03,-0.9027275968751218,-0.9020028169411493
1975-04-04,-0.9028868277621628,-0.9020346887145564
1975-04-07,-0.9029465273810139,-0.902069098957286
1975-04-08,-0.902747503377358,-0.9020822590172504
1975-04-09,-0.9024489592924322,-0.9020670390041382
1975-04-10,-0.9023693469563895,-0.9020459535880342
1975-04-11,-0.9022101235272951,-0.9020122870600241
1975-04-14,-0.9020309960819467,-0.9019653708125326
1975-04-15,-0.9017523497983194,-0.9018973477535841
1975-04-16,-0.9019115719844227,-0.9018500064638213
1975-04-17,-0.9016926452075039,-0.9017870347169503
1975-04-18,-0.9017722587865378,-0.9017370368280675
1975-04-21,-0.9018120668190458,-0.9016952088918534
1975-04-22,-0.9016329393736974,-0.9016408731823584
1975-04-23,-0.9016727337333035,-0.9015951005278848
1975-04-24,-0.9015135165191644,-0.9015389916218006
1975-04-25,-0.9014140051388321,-0.9014789225925097
1975-04-28,-0.9014140051388321,-0.9014243143840636
1975-04-29,-0.9014737109726386,-0.90138010702737
1975-04-30,-0.901254785438711,-0.9013199844237417
1975-05-01,-0.9008567250014884,-0.9012290824217943
1975-05-02,-0.9006576873249306,-0.9011283210143493
1975-05-05,-0.9002132670491878,-0.9009962533855526
1975-05-06,-0.9008394971450417,-0.900933212808655
1975-05-07,-0.9008799018132708,-0.9008795822095473
1975-05-08,-0.9009202990235534,-0.9008345054566256
1975-05-09,-0.9008799018132708,-0.900789848253157
1975-05-12,-0.9008193022688737,-0.9007437329501552
1975-05-13,-0.9006778784721254,-0.9006889327114604
1975-05-14,-0.9006778784721254,-0.9006391143126471
1975-05-15,-0.9007788938716714,-0.9006030227393537
1975-05-16,-0.9008193022688737,-0.9005738915739704
1975-05-19,-0.9009404951427126,-0.9005584438210572
1975-05-20,-0.9010212957782331,-0.9005517576495683
1975-05-21,-0.9012233116614321,-0.9005640737140421
1975-05-22,-0.9010819102385232,-0.9005623949375582
1975-05-23,-0.9009202990235534,-0.9005461533911809
1975-05-27,-0.900718290598301,-0.9005129946259063
1975-05-28,-0.9005970877805335,-0.9004718142636934
1975-05-29,-0.9003546672291055,-0.9004123041523279
1975-05-30,-0.8999910513178565,-0.9003250952815742
1975-06-02,-0.8997486444393303,-0.9002237423165107
1975-06-03,-0.8999506516215917,-0.900149996867296
1975-06-04,-0.9001728574089943,-0.9001031883283501
1975-06-05,-0.9000718618973057,-0.900051439041827
1975-06-06,-0.8999304567454237,-0.8999915186976253
1975-06-09,-0.900051657077209,-0.8999480814612274
1975-06-10,-0.8998900458622392,-0.8998938776785648
1975-06-11,-0.8997082472290477,-0.8998280479765985
1975-06-12,-0.8996678388318454,-0.8997645234372006
1975-06-13,-0.8994254369252837,-0.8996847021351788
1975-06-16,-0.8992840268014373,-0.8995992613241687
1975-06-17,-0.8995668346192193,-0.8995473387097984
1975-06-18,-0.8997890341916664,-0.8995203685457221
1975-06-19,-0.8995264386519277,-0.8994719397781231
1975-06-20,-0.8994456380164072,-0.8994205563855102
1975-06-23,-0.8994052271332227,-0.8993701646282556
1975-06-24,-0.8993850285280813,-0.8993225147712545
1975-06-25,-0.8994052271332227,-0.8992810358880232
1975-06-26,-0.8993042254065786,-0.8992341311771609
1975-06-27,-0.8993042254065786,-0.8991914905309224
1975-06-30,-0.8992032162219881,-0.899143528992794
1975-07-01,-0.8993042254065786,-0.8991091249087707
1975-07-02,-0.8993244202827466,-0.8990796872977987
1975-07-03,-0.8993244202827466,-0.8990529258332789
1975-07-07,-0.8995264386519277,-0.8990469918577202
1975-07-08,-0.899647637740722,-0.8990526330250911
1975-07-09,-0.8995466397430512,-0.8990485650634059
1975-07-10,-0.8995466397430512,-0.8990448669164193
1975-07-11,-0.8993850285280813,-0.8990267895786759
1975-07-14,-0.8993244202827466,-0.8990048369977125
1975-07-15,-0.8993850285280813,-0.898990398743488
1975-07-16,-0.899647637740722,-0.8990011847394254
1975-07-17,-0.8997486444393303,-0.8990201872781937
1975-07-18,-0.8997688393154984,-0.8990393011424866
1975-07-21,-0.8997890341916664,-0.8990585162118023
1975-07-22,-0.9000112611099175,-0.89909621915921
1975-07-23,-0.8999506516215917,-0.8991249758152045
1975-07-24,-0.9000112611099175,-0.8991566369804848
1975-07-25,-0.9000314659300143,-0.8991872595924985
1975-07-28,-0.9000314659300143,-0.8992150983306927
1975-07-29,-0.9000112611099175,-0.8992385665400194
1975-07-30,-0.8999910513178565,-0.8992580610885665
1975-07-31,-0.9000920518015094,-0.8992849799274455
1975-08-01,-0.8999506516215917,-0.8992965765136004
1975-08-04,-0.9001324564697385,-0.8993236729664573
1975-08-05,-0.9000920518015094,-0.8993446270891644
1975-08-06,-0.8999895845883754,-0.899354346217673
1975-08-07,-0.8999485907423718,-0.8993594491256578
1975-08-08,-0.9000510654134523,-0.8993734188859467
1975-08-11,-0.9000510654134523,-0.8993861186680274
1975-08-12,-0.8998051247112697,-0.899375269981377
1975-08-13,-0.8998666179662574,-0.8993710067604068
1975-08-14,-0.9000510654134523,-0.8993839258266276
1975-08-15,-0.900010077782404,-0.8993919383347941
1975-08-18,-0.900010077782404,-0.8993992224331273
1975-08-19,-0.8999280925763788,-0.8993983792402888
1975-08-20,-0.9002355240475668,-0.8994256056395121
1975-08-21,-0.9001535326265863,-0.8994428912452211
1975-08-22,-0.9002150345825115,-0.8994642054459259
1975-08-25,-0.9001740332785614,-0.8994798486495567
1975-08-26,-0.9002150345825115,-0.8994978030862308
1975-08-27,-0.9002765154075884,-0.8995197233910326
1975-08-28,-0.9000305635184861,-0.8995172559791482
1975-08-29,-0.8999280925763788,-0.899505682463944
1975-09-02,-0.8999485907423718,-0.8994970275313589
1975-09-03,-0.8999895845883754,-0.8994928920742133
1975-09-04,-0.9000510654134523,-0.8994947306573609
1975-09-05,-0.9000305635184861,-0.899494535312174
1975-09-08,-0.8999690889083647,-0.8994887602018953
1975-09-09,-0.900010077782404,-0.8994872423123101
1975-09-10,-0.8999280925763788,-0.8994783973122731
1975-09-11,-0.900010077782404,-0.8994778215035628
1975-09-12,-0.900010077782404,-0.8994772980410989
1975-09-15,-0.9000715635794452,-0.8994824207084934
1975-09-16,-0.9000715635794452,-0.8994870776788518
1975-09-17,-0.9000305635184861,-0.899487578058984
1975-09-18,-0.8997846315172412,-0.899465639799183
1975-09-19,-0.8994771925881067,-0.8994177023093913
1975-09-22,-0.8995181827051371,-0.8993778550970651
1975-09-23,-0.899149266679899,-0.899308038991237
1975-09-24,-0.8991082852638062,-0.89924083827253
1975-09-25,-0.8993132296340028,-0.8991984077634105
1975-09-26,-0.8992517425939706,-0.8991542359177606
1975-09-29,-0.8996206660771552,-0.8991476717408698
1975-09-30,-0.8998051247112697,-0.8991585000475973
1975-10-01,-0.8999075931673948,-0.8991776741499361
1975-10-02,-0.8997436364282464,-0.8991801761962095
1975-10-03,-0.899354217265051,-0.8991469925187897
1975-10-06,-0.8992927401689474,-0.8991112277892127
1975-10-07,-0.8992107549629224,-0.899071249298274
1975-10-08,-0.8990058081067435,-0.8990162439359015
1975-10-09,-0.8989853062117773,-0.8989643722766057
1975-10-10,-0.8992107549629224,-0.8989377442868131
1975-10-13,-0.8990058081067435,-0.8988948757436643
1975-10-14,-0.8989648130177488,-0.8988521715642356
1975-10-15,-0.8989443173377379,-0.898811483364423
1975-10-16,-0.8988418488816129,-0.8987651639047342
1975-10-17,-0.8990672901748114,-0.8987435826900517
1975-10-20,-0.8990058081067435,-0.8987183652011541
1975-10-21,-0.8989238216577272,-0.8986879749976534
1975-10-22,-0.8990672901748114,-0.898673410956342
1975-10-23,-0.8990058081067435,-0.8986545727159634
1975-10-24,-0.8993747092160885,-0.8986710370520864
1975-10-27,-0.8995796722311515,-0.8987046673814156
1975-10-28,-0.8993337265570046,-0.8987128460122726
1975-10-29,-0.8993952173260101,-0.8987258801263137
1975-10-30,-0.8994567031230514,-0.8987433278632581
1975-10-31,-0.8995386920580497,-0.8987666548822515
1975-11-03,-0.8996001691541533,-0.898793459013259
1975-11-04,-0.8995796722311515,-0.8988159600733908
1975-11-05,-0.8996004662290228,-0.8988383089642205
1975-11-06,-0.8996004662290228,-0.8988586261377022
1975-11-07,-0.8997667548194478,-0.8988922375762051
1975-11-10,-0.8997251891975447,-0.8989190087033845
1975-11-11,-0.8996212453110011,-0.898933881560406
1975-11-12,-0.8994341490498028,-0.898930366432129
1975-11-13,-0.8994757233726435,-0.8989309563792305
1975-11-14,-0.8994965223424791,-0.8989333865291147
1975-11-17,-0.8994549393187008,-0.8989318094457626
1975-11-18,-0.8994133699678245,-0.8989265906680803
1975-11-19,-0.8995796722311515,-0.898936988850501
1975-11-20,-0.8998499208670043,-0.8989710490270618
1975-11-21,-0.9000993568601195,-0.8990247250280732
1975-11-24,-0.9000577875092433,-0.8990697363270849
1975-11-25,-0.8998499208670043,-0.899091728551229
1975-11-26,-0.8997875488173191,-0.8991060422428487
1975-11-28,-0.8998499208670043,-0.899124733929196
1975-12-01,-0.8999330670267035,-0.8991492971814957
1975-12-02,-0.8999954365904065,-0.8991773064239202
1975-12-03,-0.9002448750695039,-0.8992254818020758
1975-12-04,-0.9001409361549246,-0.8992598135217942
1975-12-05,-0.9002240947445346,-0.8992985961180453
1975-12-08,-0.9001201496149998,-0.8993243883792248
1975-12-09,-0.8999746351345888,-0.8993345861793408
1975-12-10,-0.8998083403292082,-0.8993287150600284
1975-12-11,-0.8998291268691331,-0.8993252703813768
1975-12-12,-0.8997875488173191,-0.8993183529975286
1975-12-15,-0.8997875488173191,-0.8993120644667574
1975-12-16,-0.8995796722311515,-0.899287419576571
1975-12-17,-0.8996004662290228,-0.8992669085125662
1975-12-18,-0.8995380979083109,-0.8992425831908621
1975-12-19,-0.8995796722311515,-0.8992242547803025
1975-12-22,-0.8997251891975447,-0.8992208425252913
1975-12-23,-0.8997043914707002,-0.8992158467541232
1975-12-24,-0.8995380979083109,-0.8991961634104594
1975-12-26,-0.8994341490498028,-0.899168804477632
1975-12-29,-0.8993094273242719,-0.8991325762789084
1975-12-30,-0.8993717869440463,-0.8991053196604204
1975-12-31,-0.8993925759699533,-0.8990824338452411
1976-01-02,-0.8991846956548123,-0.8990427001751448
1976-01-05,-0.8988728987989316,-0.8989781882319338
1976-01-06,-0.8988728987989316,-0.8989195410108326
1976-01-07,-0.8988936816098831,-0.8988681177182889
1976-01-08,-0.8988520948571317,-0.8988175826204632
1976-01-09,-0.8988520948571317,-0.8987716416224399
1976-01-12,-0.8988313083172069,-0.8987279843762409
1976-01-13,-0.8989768153396714,-0.8987015450015752
1976-01-14,-0.8989976205244625,-0.89867940360666
1976-01-15,-0.8990599702003081,-0.8986649522680155
1976-01-16,-0.8991015532240865,-0.8986556009979491
1976-01-19,-0.8987897414523127,-0.8986187080602464
1976-01-20,-0.8988313083172069,-0.8985889538651559
1976-01-21,-0.8988936816098831,-0.8985675839494918
1976-01-22,-0.8990183971204586,-0.8985595126291432
1976-01-23,-0.8989560312857289,-0.8985464963916678
1976-01-26,-0.8989768153396714,-0.8985365559246904
1976-01-27,-0.8988520948571317,-0.8985161628081011
1976-01-28,-0.8988520948571317,-0.8984976236112017
1976-01-29,-0.8988728987989316,-0.8984826640828943
1976-01-30,-0.8990183971204586,-0.8984823127504185
1976-02-02,-0.8989768153396714,-0.8984782071599182
1976-02-03,-0.8988520948571317,-0.8984631184764901
1976-02-04,-0.8986624392772881,-0.8984321325473603
1976-02-05,-0.8987045891050014,-0.8984078014412986
1976-02-06,-0.8987888788164993,-0.8983933571893723
1976-02-09,-0.8990417653528683,-0.8984032524419802
1976-02-10,-0.8991892760769629,-0.8984256796026628
1976-02-11,-0.899231424661685,-0.8984499057377962
1976-02-12,-0.8992946556182104,-0.8984776869435359
1976-02-13,-0.8993368017169505,-0.8985067801659985
1976-02-17,-0.8996950541216651,-0.8985658489495703
1976-02-18,-0.8994632512000904,-0.8985984412054709
1976-02-19,-0.899231424661685,-0.8986069617403489
1976-02-20,-0.8991471299782228,-0.8986070322930262
1976-02-23,-0.8990628352947605,-0.8985994210437023
1976-02-24,-0.8991049838794828,-0.8985963395333755
1976-02-25,-0.8991471299782228,-0.898597375741232
1976-02-26,-0.8993578741448249,-0.8986175068977548
1976-02-27,-0.8994632512000904,-0.8986454029765476
1976-03-01,-0.8992946556182104,-0.8986554117060374
1976-03-02,-0.8991892760769629,-0.89865491529726
1976-03-03,-0.8991892760769629,-0.8986544640165536
1976-03-04,-0.8993157243171116,-0.8986655674094456
1976-03-05,-0.8994000289445025,-0.8986833376965416
1976-03-08,-0.8993157243171116,-0.8986918162094346
1976-03-09,-0.8994421700712782,-0.8987110373701487
1976-03-10,-0.8992946556182104,-0.8987150793365838
1976-03-11,-0.8991260587933394,-0.8987034023962049
1976-03-12,-0.8993368017169505,-0.8987119760320611
1976-03-15,-0.8994210964004127,-0.8987274456345973
1976-03-16,-0.899231424661685,-0.8987242384941001
1976-03-17,-0.899231424661685,-0.8987213229118302
1976-03-18,-0.8991892760769629,-0.8987148345752536
1976-03-19,-0.8991471299782228,-0.8987050985065757
1976-03-22,-0.8990206867100383,-0.8986847343396891
1976-03-23,-0.8987045891050014,-0.8986374394343247
1976-03-24,-0.898346310597474,-0.8985618212895252
1976-03-25,-0.8983041731996716,-0.8984892407329018
1976-03-26,-0.8984516938676949,-0.8984366907906293
1976-03-29,-0.8984938449383992,-0.8983927561494353
1976-03-30,-0.898620278262655,-0.8983643278564563
1976-03-31,-0.8983252394125907,-0.8983116194162464
1976-04-01,-0.898346310597474,-0.8982656212730903
1976-04-02,-0.898367405399188,-0.8982257255503957
1976-04-05,-0.8981355776177916,-0.8981683478097348
1976-04-06,-0.8983252394125907,-0.8981334557374087
1976-04-07,-0.8986413494475384,-0.8981305188298304
1976-04-08,-0.8988099437864273,-0.8981432001428107
1976-04-09,-0.8989785343963429,-0.8981700794985782
1976-04-12,-0.8989996068242173,-0.8981964340103995
1976-04-13,-0.8987045891050014,-0.8981935300440614
1976-04-14,-0.8986413494475384,-0.8981851318358783
1976-04-15,-0.8985570696799692,-0.8981698230712004
1976-04-19,-0.8983884641541606,-0.8981405537648254
1976-04-20,-0.8980512729904007,-0.8980832426202038
1976-04-21,-0.897966985764885,-0.8980234668705953
1976-04-22,-0.8981777237165317,-0.8979883138635245
1976-04-23,-0.8983884641541606,-0.8979755453942109
1976-04-26,-0.8984306090099096,-0.8979677751625361
1976-04-27,-0.8983041731996716,-0.8979491987992754
1976-04-28,-0.8980512729904007,-0.8979092835606131
1976-04-29,-0.8980934178461497,-0.897876834447712
1976-04-30,-0.898262019642985,-0.8978626871622041
1976-05-03,-0.8984095465259637,-0.8978632589413889
1976-05-04,-0.8980934178461497,-0.897834993884781
1976-05-05,-0.897924825993243,-0.8977939473761726
1976-05-06,-0.8978194576389151,-0.8977470381331952
1976-05-07,-0.897419050434523,-0.8976679345941992
1976-05-10,-0.8973720380256828,-0.8975917416069848
1976-05-11,-0.8974789079132419,-0.8975322062110865
1976-05-12,-0.8972651445212929,-0.8974586190612642
1976-05-13,-0.8974147757881795,-0.8974053462132353
1976-05-14,-0.8975430425242866,-0.8973685955812333
1976-05-17,-0.8974575346815248,-0.8973274000643607
1976-05-18,-0.8972651445212929,-0.8972724316551499
1976-05-19,-0.8972010285551145,-0.8972166223436425
1976-05-20,-0.8967948961337819,-0.8971289065279929
1976-05-21,-0.8969231305521208,-0.8970608411645751
1976-05-24,-0.8972010285551145,-0.8970242673522106
1976-05-25,-0.8971796391645133,-0.8969890708372293
1976-05-26,-0.897051398531219,-0.8969453971523575
1976-05-27,-0.8970727717629361,-0.8969076399257893
1976-05-28,-0.896901763535359,-0.8968577441506091
1976-06-01,-0.8968803840886864,-0.8968104376657776
1976-06-02,-0.8966666231827195,-0.8967479679341933
1976-06-03,-0.8966452586519399,-0.8966892319380589
1976-06-04,-0.8968162656365259,-0.8966514064885114
1976-06-07,-0.8969231305521208,-0.8966267502195919
1976-06-08,-0.8969658857164928,-0.8966082284685526
1976-06-09,-0.8969445211857132,-0.8965894451820045
1976-06-10,-0.8966666231827195,-0.8965470656762179
1976-06-11,-0.8963246266154226,-0.8964773986161403
1976-06-14,-0.8962605019483066,-0.8964082261024968
1976-06-15,-0.8964956186841156,-0.896366750374268
